id,output
194,(ORDER (PIZZAORDER (TOPPING pizza ) (TOPPING with truffle ) (TOPPING oil black ) (NOT (STYLE no banana pepper ) ) ) )
195,(ORDER (PIZZAORDER (STYLE i'd ) (STYLE with ) (TOPPING pies ) (TOPPING with ) (NOT (TOPPING mint ) ) (NOT (TOPPING but ) ) ) )
196,(ORDER (PIZZAORDER (NUMBER one ) (SIZE extra large ) (TOPPING lettuce ) (TOPPING hot ) (NOT (TOPPING black ) olive ) ) )
197,(ORDER (PIZZAORDER (SIZE 9 ) (SIZE medium ) (TOPPING pepperonis onions ) (TOPPING pest sauce ) ) )
198,(ORDER (PIZZAORDER (STYLE with ) (TOPPING pizza ) (TOPPING with ) ) )
199,(ORDER (PIZZAORDER (NUMBER three ) (SIZE medium ) (TOPPING green peppers ) (TOPPING lettuce ) (NOT (TOPPING the ) onions ) ) )
200,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING i'd love pickled ) ) (PIZZAORDER (TOPPING put ) ) (NOT (TOPPING any ) (TOPPING don't like ) ) (PIZZAORDER (TOPPING on ) (TOPPING pizza ) ) )
201,(ORDER (PIZZAORDER (QUANTITY a ) (SIZE extra ) (TOPPING lrge ) olies (QUANTITY with a ) ) )
202,(ORDER (DRINKORDER (CONTAINERTYPE put in 15 ) ) (STYLE lunch ) )
203,(ORDER (PIZZAORDER (QUANTITY with ) (SIZE extra large ) (TOPPING sized ) (TOPPING with ) (TOPPING and ) ) (NOT (STYLE no ) ) )
204,(ORDER (PIZZAORDER (SIZE eleven ) (TOPPING with green ) (TOPPING peppers ) (TOPPING and ) ) )
205,(ORDER (PIZZAORDER (SIZE 11 ) (SIZE lunch ) (TOPPING cherry tomatoes banana ) ) )
206,(ORDER (PIZZAORDER (STYLE order ) (TOPPING with ) (TOPPING more ) ) (PIZZAORDER (TOPPING and ) ) (NOT (TOPPING no ) ) )
207,(ORDER (PIZZAORDER (TOPPING pie ) (TOPPING with ) (TOPPING artichokes ) (TOPPING and ) (NOT (TOPPING without ) green ) ) )
208,(ORDER (PIZZAORDER (TOPPING medium-size ) ) )
209,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING roasted red ) (COMPLEX_TOPPING (QUANTITY peppers a lot ) (TOPPING of ) ) (TOPPING cheese ) (NOT (TOPPING bacon ) ) ) )
210,(ORDER (PIZZAORDER (STYLE toward ) (TOPPING pizza ) (TOPPING with roasted ) (NOT (STYLE but ) without ) ) )
211,(ORDER (PIZZAORDER (NUMBER a ) (STYLE med ) (NOT (TOPPING cumin ) ) (NOT (TOPPING please ) ) ) )
212,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING zucchini ) (TOPPING peppers ) (NOT (TOPPING adding ) ) (NOT (TOPPING tuna ) ) ) )
213,(ORDER (PIZZAORDER (NUMBER a ) (STYLE party ) ) (TOPPING a (TOPPING pizza ) ) )
214,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING favor ) ) (PIZZAORDER (SIZE 1 ) (COMPLEX_TOPPING (QUANTITY personal ) (TOPPING mushroom ) ) (TOPPING tuna ) ) )
215,(ORDER (PIZZAORDER (STYLE abou ) (PIZZAORDER grabbing ) (TOPPING pizza ) (TOPPING with ) (NOT (TOPPING and without additional ) cheese ) ) )
216,(ORDER (PIZZAORDER (STYLE eleven ) (TOPPING with ) (TOPPING and roasted red ) peppers ) )
217,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra ) (TOPPING i'd ) ) )
218,(ORDER (PIZZAORDER (QUANTITY a ) (COMPLEX_TOPPING (QUANTITY of ) (TOPPING a gruyere ) ) (TOPPING pie ) (TOPPING with ) ) )
219,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING pine apple ) ) (NOT (STYLE without ) ) (NOT (TOPPING ricotta ) ) ) )
220,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING green epper ) ) (PIZZAORDER (TOPPING chicken ) ) (QUANTITY a (TOPPING Fruit ) ) )
221,(ORDER (PIZZAORDER (NUMBER a ) (STYLE med ) (TOPPING tomatoes ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING drizle ) ) ) (NOT (TOPPING mushrooms ) ) )
222,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pine apple ricotta ) ) (NOT (TOPPING without ) ) )
223,(ORDER (PIZZAORDER (NUMBER 14 ) (NOT (TOPPING med ) ) (STYLE everything ) ) (DRINKORDER (NUMBER one ) (SIZE large ) (DRINKTYPE vegetarian ) ) )
224,(ORDER (PIZZAORDER (STYLE me ) (TOPPING with ) (NOT (TOPPING hold the ) ) ) )
225,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal ) (STYLE combination ) (TOPPING ricotta cheese ) ) )
226,(ORDER (DRINKORDER (NUMBER and ) (DRINKTYPE a ) (QUANTITY with ) (SIZE five ) (DRINKTYPE medium ) ) )
227,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING roasted red peppers ) (NOT (TOPPING ham ) ) ) )
228,(ORDER (PIZZAORDER (NUMBER for ) (SIZE one ) (STYLE medium thin ) (TOPPING crust ) ) (TOPPING peas (PIZZAORDER bacon ) (PIZZAORDER cherry ) (TOPPING and ) (QUANTITY with ) (STYLE a ) ) (DRINKORDER (NUMBER juice ) (DRINKTYPE and ) (DRINKTYPE a ) ) )
229,(ORDER (PIZZAORDER (TOPPING sweet ) ) )
230,(ORDER (PIZZAORDER (STYLE the ) (STYLE medium-sized ) ) )
231,(ORDER (DRINKORDER (COMPLEX_TOPPING (QUANTITY pizza ) (TOPPING with ) ) (TOPPING a medium ) (CONTAINERTYPE ice ) ) )
232,(ORDER (PIZZAORDER (TOPPING garlic powder ) ) )
233,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (COMPLEX_TOPPING (QUANTITY a lot ) (TOPPING f ) ) (TOPPING and ) (TOPPING and ) ) )
234,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING hawaiian ) (TOPPING spinach red onions ) ) )
235,(ORDER (PIZZAORDER (TOPPING with sriracha ) (TOPPING and ) (NUMBER and ) (NOT (TOPPING make ) ) ) )
236,(ORDER (PIZZAORDER (TOPPING garlic powder green olives ) (TOPPING tuna ) ) )
237,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING red peppers feta ) (QUANTITY thin crust ) ) )
238,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING caramelzed onions ) ) )
239,(ORDER (PIZZAORDER (NUMBER five ) ) )
240,(ORDER (PIZZAORDER (NUMBER a ) ) )
241,(ORDER (PIZZAORDER (TOPPING little ) (TOPPING grille ) (NOT (TOPPING pesto ) ) ) )
242,(ORDER (PIZZAORDER (TOPPING with ) ) (TOPPING 13 (DRINKTYPE add ) (DRINKTYPE two ) (NOT (TOPPING large ) ) ) )
243,(ORDER (PIZZAORDER (CONTAINERTYPE for ) (STYLE a ) ) )
244,(ORDER (PIZZAORDER (SIZE 5 ) (SIZE personal ) (TOPPING lettuce ) (TOPPING tuna ) ) )
245,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING black ) ) (NOT (TOPPING no ) ) )
246,(ORDER (PIZZAORDER (NUMBER a ) (SIZE stuffed ) (QUANTITY personal ) ) )
247,(ORDER (PIZZAORDER (TOPPING ithink i'll ) (TOPPING with smoked ) (TOPPING pepper and ) (DRINKORDER bell ) ) )
248,(ORDER (PIZZAORDER (NUMBER a ) ) (DRINKORDER (TOPPING i'd ) (PIZZAORDER like ) (STYLE on ) ) (CONTAINERTYPE there ) )
249,(ORDER (PIZZAORDER (STYLE a ) (TOPPING tonight ) (TOPPING with double garlic ) ) (PIZZAORDER (QUANTITY want ) (NOT (TOPPING any ) ) (NOT (STYLE bacon ) (CONTAINERTYPE a lot ) ) ) )
250,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING and ) (STYLE poppy seeds do ) not ) )
251,(ORDER (PIZZAORDER (TOPPING pie with ) (TOPPING lw ) (TOPPING cheese ) (NOT (STYLE peppers ) (NOT (TOPPING without ) pineapple ) ) ) )
252,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (TOPPING like ) (TOPPING pineapples ) (TOPPING pineapple ) ) )
253,(ORDER (PIZZAORDER (TOPPING pizzas ) (TOPPING with ) (TOPPING onions and ) ) (NUMBER pesto ) )
254,(ORDER (PIZZAORDER (NUMBER a ) (STYLE lnch thin ) (TOPPING crust ) ) )
255,(ORDER (PIZZAORDER (TOPPING which is vegan pepperoni roasted red peppers ) (QUANTITY some ) (QUANTITY extra ) ) (SIZE black ) )
256,(ORDER (PIZZAORDER (SIZE for ) (TOPPING a medum-sized ) ) (TOPPING pesto ) )
257,(ORDER (PIZZAORDER (NUMBER a ) ) (TOPPING the ) (NOT (STYLE put ) ) )
258,(ORDER (PIZZAORDER (TOPPING pie with ) (TOPPING along ) (TOPPING with ) ) )
259,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pineapples ) ) (NOT (TOPPING pesto ) ) )
260,(ORDER (PIZZAORDER (TOPPING with ) ) (PIZZAORDER (NUMBER and duck ) ) (NOT (TOPPING skip ) ) )
261,(ORDER (PIZZAORDER (SIZE extra large ) (TOPPING green peppers ) ) (PIZZAORDER (SIZE large ) (DRINKTYPE green ) ) )
262,(ORDER (DRINKORDER (NUMBER a ) (DRINKTYPE Bubble tea ) ) (QUANTITY peppers (DRINKTYPE and ) (SIZE four extra large ) ) )
263,(ORDER (PIZZAORDER (TOPPING with mushy ) ) (NOT (STYLE leeks ) ) )
264,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with cheddar ) (TOPPING and ) (TOPPING spinach ) ) )
265,(ORDER (PIZZAORDER (STYLE you ) ) (PIZZAORDER (SIZE it medium ) ) (STYLE for (TOPPING like green ) ) (TOPPING bell (TOPPING and ) black (NOT (STYLE but ) i'd ) ) )
266,(ORDER (PIZZAORDER (TOPPING with bbq roasted red peppers bbq ) (COMPLEX_TOPPING (QUANTITY and do ) (TOPPING not add roasted ) ) red ) )
267,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with parmasean ) (TOPPING and ) ) (DRINKORDER (DRINKTYPE and ) (DRINKTYPE two ) (DRINKTYPE small ) (DRINKTYPE Bubble ) ) )
268,(ORDER (PIZZAORDER (NUMBER a ) (NOT (TOPPING sure ) ) (TOPPING there's ligt ) (TOPPING green ) ) (PIZZAORDER (TOPPING and ) ) )
269,(ORDER (PIZZAORDER (NUMBER as ) ) (PIZZAORDER (SIZE two ) ) (PIZZAORDER (NUMBER pizzas ) (SIZE one ) (STYLE large ) ) (DRINKORDER (DRINKTYPE and ) ) (DRINKTYPE two ) )
270,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING green bell peppers ) (TOPPING lowfat ) ) (NOT (TOPPING pineapple ) ) )
271,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra ) (NOT (TOPPING would ) be ) ) )
272,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING duck ) (TOPPING roasted red onion ) ) (NOT (TOPPING no ) ) )
273,(ORDER (PIZZAORDER (NUMBER ave ) (STYLE a ) (TOPPING pizza with ) sauteed (NOT (STYLE and three ) ) ) (STYLE extra ) )
274,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (STYLE light ) (NOT (TOPPING no ) bacon ) ) )
275,(ORDER (DRINKORDER (NUMBER a ) (DRINKTYPE Cranbrry juice ) (NUMBER six ) (DRINKTYPE etra ) ) (DRINKORDER (DRINKTYPE and ) (CONTAINERTYPE a medium ) (DRINKTYPE fanta ) ) )
276,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pie ) (TOPPING garlic ) (NOT (TOPPING and no peppers ) ) ) )
277,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING tofu ) (TOPPING sausage ) mushrooms ) )
278,(ORDER (PIZZAORDER (STYLE try ) (TOPPING with ) (TOPPING tofu ) (NOT (TOPPING no ) jalapenos ) ) )
279,(ORDER (PIZZAORDER (TOPPING with fontina ) (TOPPING cheese red ) (TOPPING and pepperoni ) ) )
280,(ORDER (PIZZAORDER (TOPPING with ) (COMPLEX_TOPPING (QUANTITY and ) (TOPPING stuff ) ) ) )
281,(ORDER (PIZZAORDER (NUMBER one ) (SIZE additional large ) (TOPPING lettuce canadian ) bacon (PIZZAORDER green ) (TOPPING peppers ) onions (TOPPING and ) ) (DRINKORDER (DRINKTYPE additional ) ) (DRINKTYPE large ) )
282,(ORDER (PIZZAORDER (SIZE personal ) (TOPPING oregano mushy ) (NOT (TOPPING no ) ) (QUANTITY a ) (NOT (TOPPING tiny ) ) ) )
283,(ORDER (PIZZAORDER (TOPPING i'll ) (TOPPING take ) (TOPPING fourteen ) (TOPPING jalepeno peppers ) ) )
284,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with green ) ) (PIZZAORDER (NOT (TOPPING put ) ) (TOPPING some ) ) )
285,(ORDER (PIZZAORDER (STYLE is ) (TOPPING with ) (TOPPING and ) ) (PIZZAORDER (NOT (TOPPING do ) (NOT (STYLE not ) ) (CONTAINERTYPE want deep ) ) ) )
286,(ORDER (PIZZAORDER (NUMBER and ) ) (DRINKTYPE absolutely ) )
287,(ORDER (PIZZAORDER (SIZE order ) (STYLE a ) (TOPPING pizza ) (TOPPING with ) (NOT (TOPPING and ) (NOT (TOPPING no ) mushrooms ) ) ) )
288,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with back ) (TOPPING and ) (NUMBER and ) (CONTAINERTYPE a lt ) ) (TOPPING of (CONTAINERTYPE please ) ) )
289,(ORDER (PIZZAORDER (SIZE a ) (TOPPING small ) green ) (TOPPING with ) )
290,(ORDER (PIZZAORDER (STYLE pizzas with the ) (NOT (TOPPING pesto ) ) ) (STYLE sauce ) )
291,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING litle ) ) (COMPLEX_TOPPING (QUANTITY bit ) (TOPPING sausage ) ) (QUANTITY a ) ) (TOPPING litle ) )
292,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING tuna ) (TOPPING sriracha ) (NOT (TOPPING peppers ) ) ) )
293,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with red ) (TOPPING and cmbination ) ) )
294,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING mushrooms ) (TOPPING pesto ) (NOT (TOPPING pepperoni ) ) (NOT (TOPPING that's ) ) ) )
295,(ORDER (PIZZAORDER (TOPPING pizza ) (TOPPING with ) (TOPPING sausage ) (TOPPING and green ) (QUANTITY and ) (SIZE a ) ) (DRINKTYPE medium ) )
296,(ORDER (PIZZAORDER (NUMBER a ) (STYLE new york style ) (COMPLEX_TOPPING (QUANTITY a little ) (TOPPING meatball ) ) (NOT (TOPPING bbq chicken ) ) ) )
297,(ORDER (PIZZAORDER (NUMBER a ) (COMPLEX_TOPPING (QUANTITY with a tiny bit ) (TOPPING of ) ) (TOPPING and ) ) )
298,(ORDER (PIZZAORDER (STYLE want ) (TOPPING with ) ) (DRINKORDER (DRINKTYPE eght ) ) (DRINKTYPE pepsis ) )
299,(ORDER (PIZZAORDER (TOPPING ordering ) (TOPPING a ) ) (TOPPING roasted (NOT (TOPPING with ) ) (NOT (TOPPING no ) ) ) )
300,(ORDER (PIZZAORDER (TOPPING 5 medium-sized ) ) (PIZZAORDER (TOPPING pizza ) (TOPPING with ) ) )
301,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) red ) )
302,(ORDER (PIZZAORDER (STYLE i'd ) (COMPLEX_TOPPING (QUANTITY with ) (TOPPING a large-size ) ) (NOT (TOPPING hold the pineapple ) ) ) )
303,(ORDER (PIZZAORDER (TOPPING have a ) ) (PIZZAORDER (NOT (TOPPING with no ) ) ) )
304,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING and bay ) (TOPPING leaves ) ) )
305,(ORDER (PIZZAORDER (STYLE 3 ) (TOPPING with ) (TOPPING cheeseburger ) ) (TOPPING and ) )
306,(ORDER (PIZZAORDER (NUMBER a ) ) )
307,(ORDER (PIZZAORDER (NUMBER for ) (SIZE three ) (TOPPING with cherry ) ) (DRINKORDER (NUMBER and ) (DRINKTYPE three diet ) ) )
308,(ORDER (PIZZAORDER (NUMBER it ) (SIZE a extra ) (TOPPING with alfredo ) (TOPPING and ) (NOT (STYLE the ) pepperoni ) ) )
309,(ORDER (PIZZAORDER (NUMBER a ) ) )
310,(ORDER (PIZZAORDER (NOT (TOPPING no ) chicken ) ) )
311,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY need a ) (TOPPING lunch ) ) (TOPPING green ) (TOPPING and ) (TOPPING with ) (NOT (TOPPING no roasted ) garlic ) ) )
312,(ORDER (PIZZAORDER (STYLE with 1 ) (TOPPING with ) (TOPPING and ) (STYLE along ) (STYLE with thin ) ) )
313,(ORDER (PIZZAORDER (NUMBER three ) (TOPPING large-size buffalo ) ) (NUMBER pizzas (DRINKTYPE and ) (DRINKTYPE two diet sprite ) ) )
314,(ORDER (PIZZAORDER (NUMBER a ) (COMPLEX_TOPPING (QUANTITY lunch ) (TOPPING red peppers ) ) (TOPPING ground ) (NOT (TOPPING arugula ) ) ) )
315,(ORDER (PIZZAORDER (STYLE with ) (TOPPING with ) (TOPPING and ) (NOT (TOPPING avoid pineapple ) ) ) )
316,(ORDER (PIZZAORDER (SIZE 15 ) (STYLE small suff crust ) ) )
317,(ORDER (PIZZAORDER (STYLE do ) (PIZZAORDER 1 ) (TOPPING with ) (TOPPING and ) green (NUMBER and ) (STYLE a ) (TOPPING pizza ) (TOPPING with ) ) (DRINKORDER (DRINKTYPE and two ) ) (DRINKTYPE large ) )
318,(ORDER (PIZZAORDER (TOPPING meatball ) (TOPPING pepperoni ) (NOT (TOPPING jalapenos ) ) ) )
319,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING including tomato ) (NOT (TOPPING no pepperoni ) ) ) )
320,(ORDER (PIZZAORDER (STYLE 1 ) (TOPPING with ) (TOPPING and ) (NOT (TOPPING avoid ham ) ) ) )
321,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING black olive ) (NOT (TOPPING bbq sauce ) ) ) )
322,(ORDER (PIZZAORDER (NUMBER me ) (SIZE a ) ) (PIZZAORDER (TOPPING and ) (TOPPING i'll ) (TOPPING with red ) ) (PIZZAORDER (NOT (TOPPING no a little ) ) (TOPPING bit ) ) (CONTAINERTYPE cheese (NOT (STYLE it ) ) ) )
323,(ORDER (PIZZAORDER (NUMBER a ) (STYLE of ) (TOPPING pizza ) (TOPPING with ) (TOPPING hams ) (TOPPING and roasted ) (NOT (STYLE but i'm not ) ) (STYLE in the ) ) )
324,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING lrge ) ) (TOPPING onions ) )
325,(ORDER (PIZZAORDER (TOPPING with ) (NUMBER and ) (NOT (TOPPING pesto ) (NOT (TOPPING without ) sausage ) ) ) )
326,(ORDER (PIZZAORDER (NUMBER with ) (TOPPING with ) (TOPPING and ) ) )
327,(ORDER (PIZZAORDER (SIZE 3 ) (SIZE personal ) (STYLE all ) (STYLE veggies ) (TOPPING arugula ) ) (TOPPING top ) )
328,(ORDER (PIZZAORDER (QUANTITY a ) (SIZE extra large ) (TOPPING black olive ) ) )
329,(ORDER (PIZZAORDER (TOPPING pizza with ) (TOPPING cheese ) ) (DRINKORDER (DRINKTYPE and ) (DRINKTYPE a ) (DRINKTYPE large Pomegranate ) ) )
330,(ORDER (PIZZAORDER (SIZE personal ) (TOPPING cumin ) (TOPPING pesto sauce ) (TOPPING black olives ) ) )
331,(ORDER (PIZZAORDER (TOPPING along ) (TOPPING with ) (TOPPING pickles ) (TOPPING and ) (NOT (TOPPING but no ) pepperoni ) ) )
332,(ORDER (PIZZAORDER (TOPPING hot peppers ) (TOPPING tuna ) (NOT (TOPPING pepperoni ) ) ) )
333,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY of ) (TOPPING pizza which ) ) (TOPPING has ) (TOPPING and bay leaves ) ) )
334,(ORDER (PIZZAORDER (SIZE eight ) (TOPPING small ) (STYLE red ) ) (PIZZAORDER (NUMBER pizzas ) (COMPLEX_TOPPING (QUANTITY pizzas ) (TOPPING with ) ) (COMPLEX_TOPPING (QUANTITY a little ) (TOPPING bit red ) ) ) )
335,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING medium-sized cherry ) (NOT (TOPPING no ) mushrooms ) ) )
336,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING bbq chicken ) (TOPPING cheddar cheese ) (NOT (TOPPING deep ) ) ) )
337,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal ) (TOPPING yellow peppers ) (TOPPING oregano ham ) ) )
338,(ORDER (PIZZAORDER (QUANTITY a ) (SIZE extra ) (TOPPING lage cherry tomatoes ) (NOT (STYLE pie ) no ) ) )
339,(ORDER (PIZZAORDER (TOPPING pizza with ) (TOPPING green olives bbq chicken ) (TOPPING green peppers ) onions (TOPPING black ) olives (COMPLEX_TOPPING (QUANTITY cheese ) (TOPPING and ) ) ) (DRINKORDER (NOT (STYLE four ) medum-sized ) ) )
340,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING sweet ) (NOT (TOPPING avoid ) ) ) )
341,(ORDER (PIZZAORDER (NUMBER a ) (STYLE small all the ) ) (PIZZAORDER (TOPPING with ) a ) )
342,(ORDER (PIZZAORDER (STYLE gluten-free ) ) (TOPPING crust ) )
343,(ORDER (PIZZAORDER (TOPPING and ) (TOPPING i'd ) (NOT (STYLE margarta and add ) some (PIZZAORDER it ) ) ) )
344,(ORDER (PIZZAORDER (STYLE 8 ) (TOPPING light on spicy ) red ) )
345,(ORDER (PIZZAORDER (STYLE for ) (TOPPING pizza ) (TOPPING with ) (TOPPING sun-dried ) (TOPPING tomatoes ) (TOPPING anchovies ) ) (NUMBER onions (DRINKTYPE and ) two (DRINKORDER sprite ) ) )
346,(ORDER (NUMBER out (TOPPING pizza ) (TOPPING with ) (TOPPING and black ) (QUANTITY olive ) (DRINKTYPE but ) (NOT (STYLE do ) ) (CONTAINERTYPE not ) ) )
347,(ORDER (PIZZAORDER (NUMBER a ) ) )
348,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING peas ) ) (PIZZAORDER (TOPPING and ) ) )
349,(ORDER (PIZZAORDER (NUMBER a ) (STYLE a ) (TOPPING pizza ) (TOPPING with ) ) )
350,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (COMPLEX_TOPPING (QUANTITY with ) (TOPPING a bunch ) ) (TOPPING of ) (NOT (TOPPING the ) sausage ) ) )
351,(ORDER (DRINKORDER (NUMBER along ) (STYLE with three ) ) (DRINKORDER (NOT (STYLE size ) ) (DRINKTYPE and one ) (CONTAINERTYPE doctor pepper in ) ) (TOPPING size ) )
352,(ORDER (PIZZAORDER (NUMBER for ) (SIZE a ) ) (TOPPING with (NUMBER and ) (SIZE a ) (TOPPING with ) (TOPPING and extra ) ) (DRINKORDER (DRINKTYPE like two ) (DRINKTYPE large ) diet (DRINKORDER sprites ) (NUMBER and ) (SIZE a ) (DRINKTYPE small mountain dew ) ) )
353,(ORDER (PIZZAORDER (SIZE extra ) (COMPLEX_TOPPING (QUANTITY with ) (TOPPING a ) ) drizzle ) )
354,(ORDER (PIZZAORDER (QUANTITY up ) (QUANTITY with ) (SIZE a ) (TOPPING extra ) (TOPPING large ) (TOPPING and ) (QUANTITY with ) ) (NOT (TOPPING no ) ) )
355,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING large-size ) ) sauteed ) )
356,(ORDER (PIZZAORDER (NUMBER like ) (NUMBER a ) (SIZE extra large ) (STYLE vegan ) (TOPPING sauteed ) (TOPPING and red onion ) ) )
357,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING more ) (TOPPING cumin ) ) (NOT (STYLE without ) ) )
358,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING green bell peppers shrimp ) ) )
359,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING ham ) (TOPPING banana peppers ) (NOT (TOPPING poppy ) seds ) ) )
360,(ORDER (NUMBER so (PIZZAORDER i'lltake ) ) (PIZZAORDER (NOT (TOPPING pizza ) without ) ) )
361,(ORDER (PIZZAORDER (NUMBER a ) (SIZE a ) (STYLE medium thin ) (TOPPING with ) (TOPPING more hot ) (TOPPING and ) ) )
362,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY with ) (TOPPING a alfredo ) ) (NOT (TOPPING no onions ) ) ) )
363,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal ) (TOPPING green ) ) )
364,(ORDER (PIZZAORDER (NUMBER to ) (TOPPING pie ) (TOPPING with ) ) (TOPPING liht ) )
365,(ORDER (PIZZAORDER (STYLE order ) (TOPPING a ) (TOPPING with ) (NOT (TOPPING no ) deep (PIZZAORDER dish ) ) ) )
366,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING gruyere ) (NOT (TOPPING any ) ) ) )
367,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING prosciutto ) (NOT (TOPPING olives ) ) ) )
368,(ORDER (PIZZAORDER (STYLE a ) (TOPPING pizza with ) ) (PIZZAORDER (STYLE seeds ) (NOT (STYLE and ) ) (DRINKTYPE mushy ) (NOT (TOPPING peas ) ) (NOT (STYLE but ) ) ) )
369,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING sriracha sauce ) ) )
370,(ORDER (PIZZAORDER (STYLE me a ) (TOPPING with ) (TOPPING and ) (TOPPING cumin ) (TOPPING but ) (NOT (STYLE the ) cheeseburger ) ) )
371,(ORDER (DRINKORDER (DRINKTYPE 2 large-size ) ) (DRINKORDER (NUMBER pepsis ) (DRINKTYPE and ) (CONTAINERTYPE one ) (DRINKTYPE doctor ) ) )
372,(ORDER (PIZZAORDER (STYLE i'll ) (NUMBER a ) (TOPPING cherry tomatoes peppers ) ) (TOPPING pesto ) )
373,(ORDER (PIZZAORDER (SIZE small ) (TOPPING size ) ) )
374,(ORDER (PIZZAORDER (TOPPING with ) ) )
375,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING goat cheese ) ) )
376,(ORDER (PIZZAORDER (NUMBER for ) (SIZE a ) (TOPPING with ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY and a ) (TOPPING little ) ) (NOT (TOPPING no ) ) ) )
377,(ORDER (PIZZAORDER (TOPPING pies with ) (TOPPING hamburger ) (TOPPING ham ) (TOPPING and olives ) ) )
378,(ORDER (PIZZAORDER (STYLE a ) (TOPPING mdium-size ) (QUANTITY pizza ) (QUANTITY with ) (DRINKORDER a ) (TOPPING medium ) ) )
379,(ORDER (PIZZAORDER (TOPPING do ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY with ) (TOPPING large-size ) ) ) (CONTAINERTYPE pizza ) )
380,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING mushroom ) ) )
381,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING pineapples ) (TOPPING blue ) (NOT (TOPPING sausage ) ) ) )
382,(ORDER (PIZZAORDER (SIZE personal ) (NUMBER lovers ) (SIZE a ) (SIZE medium ) (TOPPING tmatoe sauce ) (TOPPING extra ) ) (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING pepperoni ) (TOPPING mushrooms ) ) )
383,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE all the veggies ) except (DRINKTYPE milk ) (DRINKTYPE and ) ) (CONTAINERTYPE a ) )
